logFC	AveExpr	t	P.Value	adj.P.Val	B	Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	Cluster	Alpha
0.721098568093591	0.171757745154246	8.15059410668573	4.37673854281149e-15	9.66629103852064e-15	22.7514359445666	AL360270.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.718839487246446	-1.5141833619048	5.61210357698614	3.67303973655123e-08	6.12461032451961e-08	7.21556569554725	AC104695.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.718518808189892	-0.825780890876907	2.95661328727687	0.003289008566378	0.00425054932212239	-3.68684484603227	AC226118.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.718386588718956	-2.55601463447835	3.85662021896018	0.000133335323495638	0.000186590556252771	-0.59579570713413	AC021733.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.717866307762376	-2.75909352630026	4.36827660097606	1.5860350955616e-05	2.31780000061989e-05	1.43977323569187	AC243830.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.715686702216712	-1.80488810298639	6.16066591865205	1.72267882456337e-09	3.04229153958359e-09	10.2294516642843	AF131216.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.715419011221612	-0.866289854530541	5.33333217268952	1.59252980992829e-07	2.58706330885889e-07	5.76061175202812	AC064836.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.714408200695596	0.971072336455524	9.4541043532262	2.48955117873043e-19	6.45237100021641e-19	32.3669530035196	AP001107.9	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.709935678682779	-2.50840379337069	3.7597136325759	0.000194664567376778	0.000269623251447192	-0.949394631088349	AC126544.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.708449591839306	-1.42393266287365	2.45652824367273	0.0144396928477129	0.0177786760528456	-4.96969517413003	LINC01694	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.702224809784186	-0.674682325908679	7.72802153221927	8.40147394210626e-14	1.76356383488887e-13	19.8925580415712	AL049796.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.70205438946353	1.22055698391627	6.64911697712312	9.37239272210527e-11	1.73621739852055e-10	12.8692921976175	AC011815.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.701646384465552	2.02001740797377	6.2916074780067	8.02829691556686e-10	1.43478001551503e-09	10.7209990078292	LINC00265	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.700066728978661	3.12766281487438	5.91852916214048	6.83704507181362e-09	1.17525947388292e-08	8.58897107626402	AL121839.2	3.12166116495089e-32	2.15398905618347	0.142	0.016	3.63985691833274e-28	NK/T	NK/T	1
0.699621976024062	-0.576635361007638	6.01439342707118	3.98215522685208e-09	6.93760376538133e-09	9.32324468754921	AC002553.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.697716186342778	-2.22062534615108	4.74730385021518	2.84786894691457e-06	4.30594143385378e-06	3.06374633709697	AC068025.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.695779476437106	-1.41548200568511	7.06426982454548	6.91121018207859e-12	1.35175840776975e-11	15.6072908718167	AP001330.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.693903246237098	1.46019438131035	3.60303953223479	0.000352902754503907	0.000481740268052953	-1.7777118552475	LINC02381	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.691559770136297	-2.75933359889917	4.94153326779954	1.12886124110716e-06	1.74493910798591e-06	3.97727421287956	AC004069.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.691329252859091	2.79055787658709	4.0723623688088	5.58075674078305e-05	7.94292258291991e-05	-0.096642198039893	TTTY14	3.96008892054525e-31	1.76903288873857	0.359	0.039	4.61746368135577e-27	neutrophil	neutrophil	1
0.691094063850572	-1.68552086976085	6.92265639931198	1.70456488192398e-11	3.28638256447028e-11	14.7429880037791	AL137779.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.690180809197977	2.76644704390086	8.29512449008758	1.55362333616276e-15	3.49657654879453e-15	23.6348456641127	AC046134.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.689563137805203	3.73060470794445	9.59743165015105	8.03270682756037e-20	2.11277312109512e-19	33.3712251051832	LINC02035	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.688979727974472	1.24470204080062	5.66799200561516	2.71749840045893e-08	4.55538125251178e-08	7.32517366911638	MIR193BHG	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.686392982990744	-1.05273636513142	4.13655133597894	4.27436002935813e-05	6.12040048603349e-05	0.398594504485384	AC009005.1	6.66114399993828e-07	1.153550050796	0.125	0.023	0.00776689390392803	neutrophil	neutrophil	1
0.686066415431912	-1.49502825809536	6.50481579221375	2.25494044668383e-10	4.11544758050721e-10	12.2006315927138	AL592295.5	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.685424937841422	-1.52972151041073	5.77746117773199	1.49573821871812e-08	2.53427168043106e-08	8.10800401385126	AC092718.5	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.683841843789338	-1.90811666510557	5.07448754634821	5.88774763886965e-07	9.20629630805073e-07	4.56841439173723	AC005606.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.683456132773657	-0.461906429078143	6.47143474734584	2.75688426520581e-10	5.01862575025919e-10	11.9261769107871	AC012184.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.681764746762889	-0.526214378874647	3.88837261150538	0.000117583278641815	0.000164953704787678	-0.608342771561307	LINC00639	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.680683503330438	-1.34085045124932	3.74479781620616	0.000206193502216333	0.000285313095704511	-1.07054154046577	AL137060.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.678225472140091	-0.526696355813856	8.28148121170467	1.71411145559554e-15	3.84861417007922e-15	23.7197022156607	AC078785.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.677592739540018	-0.729266066432583	6.60581655872684	1.22162298644881e-10	2.25273946428962e-10	12.7454507087215	AC025048.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.677590825577771	2.10686482414754	7.32771116546041	1.24313821393074e-12	2.49683386492247e-12	17.0678958072573	LINC00863	5.30736711594412e-10	1.19326255814412	0.227	0.091	6.18839005719084e-06	erythroid	erythroid	1
0.676261806783609	-2.11710814844775	5.50053205060965	6.65481250488171e-08	1.09868283239408e-07	6.69087428554366	AC011330.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.674643425674661	-1.57857025915591	4.8670423155762	1.61559848448223e-06	2.47173503987093e-06	3.57305008050628	AC099332.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.673932625558081	-1.83299821095164	5.29782749733425	1.91133448657031e-07	3.08027670237736e-07	5.65274626791637	AC012676.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.672528599804804	-0.552240121478259	3.37495035662846	0.000808196936495153	0.0010829381047088	-2.41241572344404	LINC01252	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.671352133642667	-2.28086991436883	4.66620201732132	4.15333829714352e-06	6.23330200279921e-06	2.70581654763993	AP000692.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.669736958972557	1.45892772870068	4.04753151290222	6.18151529999245e-05	8.77595818978417e-05	-0.125801971841884	AL022322.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.669543670868565	-1.09610633466664	5.27620806113434	2.13492376620286e-07	3.42892679597267e-07	5.49040921300497	AC010203.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.668326655148085	-1.88132140569521	4.68098785770666	3.87876908768587e-06	5.83357004284711e-06	2.72663588956638	AC104117.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.667998908918085	-1.1322965295685	4.14690903093845	4.09299571920696e-05	5.8636657501814e-05	0.436552497290595	AP002807.1	5.39972116567467e-07	1.76963603691306	0.165	0.094	0.00629607487917667	NK/T	NK/T	1
0.665442157127303	-0.775878902754566	3.68858443943481	0.000255687565575282	0.000351230063457236	-1.3314760913494	LINC01948	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.665179183749741	-1.76568208874757	4.053846735388	6.02314846644327e-05	8.56826834474487e-05	0.103276691755505	LINC01637	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.662469037067029	-1.8000686847356	3.84486183050246	0.000139659432532506	0.000195151880614107	-0.683871334289166	LINC00942	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.662420200739497	-2.38084009601025	4.91794977409785	1.26514999460104e-06	1.94923761383157e-06	3.85303616136348	AC009120.5	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.661695561085533	3.95496646365783	7.01421254412845	9.52400019014595e-12	1.85384859668273e-11	15.0052034898811	AC060780.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.660615383616227	-0.701676018262859	5.53152564327831	5.64746696999696e-08	9.34548761565678e-08	6.75268825706052	AC011476.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.659215903806049	-2.04343477821907	6.14739724608011	1.85994117666463e-09	3.27857953998398e-09	10.1712163776231	AC006213.5	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.658789467034954	-2.30224264952394	3.4484606300821	0.000621801108222062	0.000839919821577445	-2.08262327525834	LINC01558	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.658050749013968	5.0846403054884	8.49605596861569	3.60602705631671e-16	8.32024779335514e-16	25.0101480513096	AC005261.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.657776000722204	-1.31511763291299	3.9857505202021	7.95413825924039e-05	0.000112196045624872	-0.187103774869496	LINC01229	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.656912770041188	-1.97086989179663	2.88306254629488	0.00414432033789651	0.00530996890246063	-3.81541486597309	AC091182.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.656860669073314	-0.995094163715337	5.41144578171601	1.06224230236719e-07	1.73955202199543e-07	6.15998903239329	AC087623.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.65541058074575	-0.733036207326927	4.49190744736604	9.17663259375844e-06	1.35642100526492e-05	1.82566126489333	AL109976.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.652878128293145	-1.91529468250331	5.42696995060584	9.79549358376506e-08	1.60877377261141e-07	6.29938802050137	AL831711.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.652851144196915	0.77879422006564	5.20230069814659	3.10758017826691e-07	4.92423927745477e-07	4.98960297028146	AC125807.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.652665838746354	0.147507464731725	6.73598192394231	5.48583220924681e-11	1.02968199800545e-10	13.4680595585738	AC016394.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.647397573664902	0.653881008448772	4.00733923437548	7.28599218223878e-05	0.000103027632352734	-0.228505957920283	LINC01977	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.647070284094684	-1.18599339369873	6.28759995633064	8.21963252312561e-10	1.46712686167487e-09	10.9138424109964	AL162311.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.646653046104896	-1.20185975255033	5.60075158110966	3.90371218859483e-08	6.50160515917379e-08	7.14764911215717	AL596214.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.645751750176172	-2.0104143900459	3.96859252907783	8.52620299788439e-05	0.000120205484888206	-0.191881525836929	AC092809.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.644907343780488	-0.626277096722351	5.62708638597754	3.38880978523044e-08	5.6573189238141e-08	7.24597833125559	AL137077.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.644347702614137	-1.76222611181311	6.83139158359017	3.02765688150584e-11	5.76677196625072e-11	14.1870507615006	AC137630.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.643715036269322	-0.210463081799888	7.34520178124199	1.10749487709501e-12	2.22912798666357e-12	17.3252499610762	AL035411.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.641084574281567	-2.63414015740013	4.34226380071016	1.77669358209501e-05	2.58975674678256e-05	1.32596697298248	AC106793.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.64063173638237	2.44450597006091	9.77775451941638	1.9071149348148e-20	5.11085192162832e-20	34.8377060283988	AC012467.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.640136724809804	-2.17474065637259	3.5396887969374	0.000446215401861349	0.000607658018465695	-1.74199799956604	AL353150.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.63932207534043	-2.61647000873233	4.33883177359761	1.80342777006947e-05	2.62602771239465e-05	1.31171654403281	LINC02371	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.63881142303733	0.243204326690846	5.79652922863687	1.34673366824818e-08	2.28727118521145e-08	8.08121516026257	AC008764.8	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.636052075593417	-2.30054190314786	4.54778013162571	7.13667284162972e-06	1.05874947854392e-05	2.18762583032752	U47924.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.63492679953044	2.08831410480383	6.175546717156	1.58050956832261e-09	2.79818225508395e-09	10.0554415260691	AL158212.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.63460791824874	-1.66746480860276	5.34852146814729	1.47249168562061e-07	2.40030522905876e-07	5.89590236858551	AL355999.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.631880274882473	-1.39636980559743	4.64983192227028	4.4791225086083e-06	6.71513453746981e-06	2.58138837080925	AL031963.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.629567499387832	-2.45976311247776	5.1056815062526	5.04354538546563e-07	7.91680409510589e-07	4.74572507688403	AC055855.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.628852883420772	-2.18263791346007	3.84568248382528	0.000139209006915862	0.000194618306220304	-0.648031571221564	AL451050.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.626869569159896	-2.1137810837719	5.45037982011237	8.66554936732192e-08	1.42567125243244e-07	6.43432663921766	AC092574.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.626306739400517	2.46426988334317	5.2760832572018	2.13628536378563e-07	3.42917299910838e-07	5.26686138472985	AL162458.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.625371331663176	-1.81815466379535	4.68784271691222	3.75748178759879e-06	5.66015568641473e-06	2.74746952929143	AP000662.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.624750442305388	0.802884715097858	2.79478871136498	0.00543568560132486	0.00688681952524998	-4.25751327036465	AC129492.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.623856779763629	5.87516511608103	9.25092365623934	1.21506176284109e-18	3.0761331694407e-18	30.6251549412775	LINC01278	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.622983597221358	-2.63420487763316	3.91952708999829	0.000103851847159292	0.000145978970895527	-0.350865323783636	AC104335.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.622935598800198	-0.554350802837808	4.9022312706371	1.36466821250903e-06	2.09914817729031e-06	3.65936436645038	AC026740.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.62084601045165	-1.58816474191196	7.08577135519569	6.01875858801237e-12	1.1788293217929e-11	15.7626913090148	AC135050.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.619395313908997	-1.21684352974404	5.00161285896142	8.42671309977758e-07	1.31041160422843e-06	4.17487194368608	AC008629.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.617612682682127	-2.61393210622147	3.99393538234384	7.69425862636688e-05	0.000108692414044944	-0.0665107350485972	AL353708.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.61615123446533	-0.181778811659268	5.74107770423209	1.82591992249288e-08	3.08817684149869e-08	7.81140169761261	INE1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.615930939198989	-1.05477269165226	5.32837951399783	1.63368396463898e-07	2.65239993801225e-07	5.74346544831168	AL132780.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.614748580495049	-2.23158810548468	2.30440400718413	0.0216958990873803	0.0263132314572586	-5.31971726410915	LINC00958	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.613264812513529	-1.4856492691135	5.15309188729807	3.9805042751026e-07	6.27592840707844e-07	4.92111012361786	AC104819.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.613225720301365	0.62363590710069	4.05123378217953	6.08820013309862e-05	8.65646892672038e-05	-0.0658300152467959	FAM66B	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.612949894261555	1.08773007632331	8.24730286888857	2.19169153503852e-15	4.88995328336424e-15	23.3764211841641	AC096992.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.612623963472223	1.8766013888607	6.55485987894998	1.66583999788556e-10	3.05601416548107e-10	12.2690800677326	CASC2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.61130884420745	-2.16392995529999	4.43575788654453	1.17838526262982e-05	1.73277584214685e-05	1.70041768747855	AC129510.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.610424141005511	-2.20572552330133	4.34067558901889	1.78901769768156e-05	2.60638204621164e-05	1.30390210006772	AC007881.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.60978579030759	1.5025203094304	7.77625749006953	6.03018845097453e-14	1.26861933460828e-13	20.0811927620014	AC004812.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.609364534359647	1.84221702636285	2.38002965104643	0.0177647577455689	0.0216844655836235	-5.3778463427127	HAGLR	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.60920643735479	-0.9538573668511	2.19715769255603	0.0285645163744714	0.0343064314307024	-5.60369221806355	AC022148.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.607035202045291	-2.67105631019484	3.36495721509236	0.000837222408566631	0.00112130117768386	-2.30553463596791	AC087239.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.605005383000523	0.905098437925033	4.84279649627287	1.81380433998097e-06	2.76602725248038e-06	3.27848441117673	LINC00638	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.604739612095194	1.60587922141673	4.80231663794831	2.19805088644129e-06	3.34660322731781e-06	3.05461349141908	AC003102.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.604381407770764	-0.474540679320635	7.6244555392244	1.70377300740941e-13	3.51403182778191e-13	19.1816926558576	AC010245.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.602450082906853	-2.34246124740659	4.84359934840238	1.80688110451499e-06	2.75695084656642e-06	3.50731001473665	AC022079.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.600423725438684	3.17892420105877	2.64365143335799	0.00851429111947152	0.010626015038285	-4.78223460651569	LINC00649	4.58811131130809e-40	3.47477883920982	0.261	0.064	5.34973778898523e-36	NK/T	NK/T	1
0.600199702041643	-2.28549290597954	3.52413612004161	0.000472422745060342	0.000641500359081938	-1.78927759056875	AC126118.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.599823112200328	-0.738971269770943	4.51216933711787	8.37945914075462e-06	1.24117458462743e-05	1.92214740135849	LINC02021	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.598201695215001	-2.50317505759529	3.49500060068805	0.000525438737146169	0.000712127572120739	-1.87879681562445	AL022329.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.597358963278555	0.319981308578922	4.91173204374619	1.30364878078284e-06	2.0074635050796e-06	3.63596818870651	LNCTAM34A	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.595220118454524	0.298914688374985	5.07821208524423	5.78018388561092e-07	9.04308812974851e-07	4.4269868448889	LINC02482	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.594841020939102	-0.711588906963213	5.38301550337224	1.2316031114536e-07	2.01109875161411e-07	5.99735170494495	AC010864.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.591265079003951	-0.660708481046795	4.42359881427531	1.24353052027755e-05	1.82384476307375e-05	1.53289784309157	AC144831.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.590160034518286	1.71573059683372	5.69247790007036	2.37963904266024e-08	4.00083862741099e-08	7.42908804354697	AC139795.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.587857075619094	-0.671958441362237	5.33463349089592	1.58188451500207e-07	2.57271533156211e-07	5.75168282589739	AL138976.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.58728809670744	-1.93478061870805	4.0099613826553	7.20856734869837e-05	0.000101983619818574	-0.036923928193624	AC073195.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.587039042132591	-0.852456095999272	5.88672781857717	8.16736314982822e-09	1.39969665574955e-08	8.64716163075254	LINC02709	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.584717406911176	-0.552430303857882	6.62954408171147	1.05668125690392e-10	1.95238372857639e-10	12.8683466995879	AL354696.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.582834530215364	-2.45408864680931	3.44059725691577	0.000639628507035272	0.000862768870231037	-2.06361905872963	AC007666.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.582092777889143	-0.873531206419813	3.86475177400581	0.000129121313824586	0.0001809049744438	-0.671796739147525	AC093599.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.58189254863764	1.41126336163249	6.9984865831723	1.05297385426488e-11	2.04680808109844e-11	15.0023084058964	AC022364.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.580483555452117	0.602602394917271	3.42054784952486	0.000687265927382206	0.000924827265012186	-2.34910802356831	FAM153CP	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.580284193288913	-1.74854551270576	3.55258838905603	0.000425518433343847	0.000580308175795213	-1.72451219310835	AL031590.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.580186377250947	-2.37307786988404	3.14719294785814	0.00176807956953566	0.00232413609001492	-3.01327022447361	AL596442.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.578795935959199	-2.10974985378151	2.95178956940587	0.00333972772219975	0.00431216891519694	-3.61103112608433	AC051619.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.578007661986232	-2.57787295597691	4.20180113502786	3.24787682874582e-05	4.67654715371925e-05	0.752298099937737	AC024560.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.576469559539076	-2.3740766631834	4.92116712278988	1.245662189517e-06	1.92025491246564e-06	3.86969224471651	AL138921.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.576229046190277	0.244150967904035	4.31567995118146	1.99408048432683e-05	2.89621310876128e-05	1.02853883081518	AC010491.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.572408510022632	-0.839849465122453	3.9643011000823	8.67526700534673e-05	0.000122246314603645	-0.287358988804762	AC016737.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.571433705177916	-0.54394283539712	6.67328199242947	8.07928298435708e-11	1.50157204385104e-10	13.1326558520202	AL606834.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.565003530927037	-2.20251817873194	2.97443150681388	0.00310770345617126	0.00402540502447012	-3.53585183171038	LUNAR1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.5646609416871	-1.43457670296745	6.35169647255557	5.63172008960064e-10	1.01157098824599e-09	11.303871382249	AC002550.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.559256286214358	2.04937896667284	7.80017132276622	5.11317843651901e-14	1.08050635910953e-13	20.2135244865909	AC107027.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.558472552194954	0.55846310062372	4.09069504758349	5.17329019747129e-05	7.38467120072138e-05	0.0966624226008559	AL450384.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.556712124783567	2.77444601004719	7.56680036531669	2.51799369188634e-13	5.1708148318187e-13	18.614127738036	LINC00476	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.556695055551833	-2.65909631842664	3.74005747577484	0.000209990258854058	0.00029042512408763	-1.01470365796724	AC008115.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.556468173090287	2.65553090627947	3.80165786475034	0.000165416619010614	0.000230123708211825	-1.12033022731624	LINC00910	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.555537019639442	-0.352787957217897	5.72569161404373	1.98601802321083e-08	3.35295606774082e-08	7.73301728822815	AC010896.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.553114743621143	-2.30649510628687	4.62988284835639	4.90941971846097e-06	7.3485934393419e-06	2.54790979609022	AL135791.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.552685319558335	2.10186750961799	6.6551301523508	9.03280667819829e-11	1.67659289422673e-10	12.8591110307962	AC093157.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.551965926181018	-2.6510225558639	2.7152196800102	0.00690128411310781	0.00867782202614088	-4.23904067345284	AC008875.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.550968174773645	-1.08101629732123	5.78904730328329	1.40338968790151e-08	2.38206933867493e-08	8.13677811332455	AC006449.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.550549681072985	1.23848174725809	6.44930587738755	3.14839247606605e-10	5.70206627126703e-10	11.6823318681199	AL139287.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.550189750578646	-0.619032628435676	3.69621139965362	0.000248371048217415	0.000341841432997587	-1.30731043816851	AC025271.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.550181584473399	-2.47346160962127	3.12437647381533	0.00190761957757096	0.00250524033370957	-3.08374367644558	AL590764.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.549776748777614	-0.525103258906679	3.79096089771834	0.000172453978797853	0.000239327330967388	-0.970579496927781	AC012181.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.54890061787031	-0.239220899033267	4.36482462620571	1.61015998616684e-05	2.35184459122053e-05	1.26518345500492	AC108047.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.548776153994808	1.47770330524149	6.65071362646981	9.28102164418891e-11	1.72153852458877e-10	12.864464251384	LINC01011	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.548298525601557	-1.50229165398211	4.36219427468561	1.6287780297128e-05	2.37781483967332e-05	1.35295678303614	AC079322.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.547267718840272	0.0208839271142077	4.76667455574787	2.60037013527354e-06	3.94012303465366e-06	2.99886427943162	AP003352.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.546227026871583	-1.74228611159354	3.89939601197322	0.00011253917886569	0.00015795558339309	-0.468921489615962	AC005104.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.544734172357867	-1.7194322688748	5.18744093597133	3.34947680169057e-07	5.29867065953058e-07	5.10254270102577	AC004241.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.537482611593395	1.91529166667489	6.66594569875231	8.45213858933914e-11	1.56984092385762e-10	12.9368852770532	AL031985.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.53539639428444	-1.31951449730678	4.24421369020717	2.71171879329132e-05	3.91248496968011e-05	0.849841738344135	LINC01277	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.531072281259561	-0.91412676274336	3.28181625348482	0.00111914353661407	0.00148834552807438	-2.70615144539075	AL158055.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.529308278610499	-0.434856958986472	4.31354519629044	2.0125988364277e-05	2.92161406536154e-05	1.0653226027195	AC018553.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.526114862102139	-1.84678221079059	1.60951262759461	0.108269154731999	0.123252250753876	-6.65294936678041	PCOTH	NA	NA	NA	NA	NA	NA	Unknown	0.1
0.525706809827017	-1.75954717369965	3.31510480968359	0.000997077242674285	0.00133099963062541	-2.51641487046379	LINC01352	NA	NA	NA	NA	NA	NA	Unknown	0.1
